,pos,text,node_trace,x_pos,y_pos,cutoff
221453,"(453.97, 2947.9)",221453<br>RiPP<br>1.0<br>thiopeptide<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,453.97,2947.9,0.30
220596,"(2070.2, 1514.3)",220596<br>RiPP<br>0.5833333333333333<br>lanthipeptide<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2070.2,1514.3,0.30
209303,"(576.68, 1610.4)",209303<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,576.68,1610.4,0.30
220589,"(1444.0, 873.3)",220589<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1444.0,873.3,0.30
209310,"(2201.2, 1682.5)",209310<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2201.2,1682.5,0.30
209305,"(1406.0, 383.93)",209305<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1406.0,383.93,0.30
209312,"(3238.8, 3192.5)",209312<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3238.8,3192.5,0.30
224615,"(2012.4, 1630.0)",224615<br>NRP<br>1.0<br>NRPS-like<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2012.4,1630.0,0.30
209316,"(2831.6, 2761.3)",209316<br>Other<br>1.0<br>other<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2831.6,2761.3,0.30
220604,"(753.49, 2661.7)",220604<br>Other<br>1.0<br>other<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,753.49,2661.7,0.30
219913,"(2645.1, 1095.2)",219913<br>Polyketide<br>1.0<br>T3PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2645.1,1095.2,0.30
223006,"(1999.8, 2570.0)",223006<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1999.8,2570.0,0.30
209309,"(3007.2, 2345.5)",209309<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3007.2,2345.5,0.30
211928,"(1918.0, 2869.8)",211928<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1918.0,2869.8,0.30
223005,"(1193.9, 1091.3)",223005<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1193.9,1091.3,0.30
211929,"(2830.4, 2222.5)",211929<br>Other<br>1.0<br>arylpolyene<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2830.4,2222.5,0.30
209304,"(1405.7, 1279.6)",209304<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1405.7,1279.6,0.30
209318,"(1606.9, 2667.6)",209318<br>Polyketide<br>1.0<br>hglE-KS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1606.9,2667.6,0.30
220602,"(3237.0, 2744.0)",220602<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3237.0,2744.0,0.30
220590,"(3146.2, 1518.2)",220590<br>NRP<br>0.5<br>amglyccycl<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3146.2,1518.2,0.30
220597,"(1136.5, 2342.3)",220597<br>Other<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1136.5,2342.3,0.30
219912,"(1813.8, 1593.6)",219912<br>NRP<br>0.3611111111111111<br>T1PKS<br>0.3611111111111111<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1813.8,1593.6,0.30
209302,"(1571.8, 1563.3)",209302<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1571.8,1563.3,0.30
209308,"(431.15, 2636.9)",209308<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,431.15,2636.9,0.30
209319,"(3002.4, 1673.0)",209319<br>Polyketide<br>1.0<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3002.4,1673.0,0.30
224613,"(1897.2, 955.69)",224613<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1897.2,955.69,0.30
211931,"(1665.5, 1488.0)",211931<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1665.5,1488.0,0.30
220116,"(983.53, 450.04)",220116<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,983.53,450.04,0.30
224612,"(1310.0, 1015.9)",224612<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1310.0,1015.9,0.30
209306,"(1520.2, 2128.6)",209306<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1520.2,2128.6,0.30
209307,"(1759.0, 2947.9)",209307<br>NRP<br>0.5<br>NRPS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1759.0,2947.9,0.30
209301,"(511.97, 2744.9)",209301<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,511.97,2744.9,0.30
222338,"(2769.2, 1265.2)",222338<br>NRP<br>0.5<br>CDPS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2769.2,1265.2,0.30
209320,"(1462.1, 1552.0)",209320<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1462.1,1552.0,0.30
211930,"(2586.9, 1892.5)",211930<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2586.9,1892.5,0.30
220592,"(875.2, 3034.0)",220592<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,875.2,3034.0,0.30
220594,"(987.47, 2030.5)",220594<br>Polyketide<br>0.5<br>T3PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,987.47,2030.5,0.30
219914,"(629.17, 1932.0)",219914<br>NRP<br>0.5<br>LAP<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,629.17,1932.0,0.30
209299,"(1092.0, 2918.9)",209299<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1092.0,2918.9,0.30
220599,"(3126.4, 755.73)",220599<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3126.4,755.73,0.30
224614,"(2003.2, 1312.3)",224614<br>Polyketide<br>0.5<br>PKS-like<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2003.2,1312.3,0.30
220595,"(356.56, 1726.0)",220595<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,356.56,1726.0,0.30
220603,"(1471.3, 1694.9)",220603<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1471.3,1694.9,0.30
201240,"(886.78, 569.0)",201240<br>Polyketide<br>0.875<br>T1PKS<br>0.75<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,886.78,569.0,0.30
220115,"(3100.5, 2161.0)",220115<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3100.5,2161.0,0.30
209311,"(3195.6, 2918.0)",209311<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3195.6,2918.0,0.30
219911,"(1959.2, 1205.6)",219911<br>Polyketide<br>0.6666666666666666<br>PKS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1959.2,1205.6,0.30
209300,"(3005.2, 424.0)",209300<br>Polyketide<br>1.0<br>T1PKS<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3005.2,424.0,0.30
220118,"(1331.9, 1765.8)",220118<br>NRP<br>0.5<br>betalactone<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1331.9,1765.8,0.30
209315,"(1822.0, 1695.5)",209315<br>NRP<br>0.6666666666666666<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1822.0,1695.5,0.30
220119,"(1836.1, 1128.1)",220119<br>NRP<br>0.3333333333333333<br>NRPS-like<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1836.1,1128.1,0.30
219909,"(2836.0, 2589.0)",219909<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2836.0,2589.0,0.30
201235,"(2806.5, 929.3)",201235<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2806.5,929.3,0.30
220117,"(432.53, 827.04)",220117<br>NRP<br>1.0<br>generic<br>1.0<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,432.53,827.04,0.30
222339,"(3089.5, 2548.1)",222339<br>Polyketide<br>1.0<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,3089.5,2548.1,0.30
209313,"(1248.3, 1888.1)",209313<br>NRP<br>0.3333333333333333<br>T1PKS<br>0.3333333333333333<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1248.3,1888.1,0.30
220591,"(2647.6, 727.19)",220591<br>NRP<br>0.5<br>T1PKS<br>0.5<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,2647.6,727.19,0.30
211932,"(1795.6, 1316.4)",211932<br>NRP<br>0.4166666666666666<br>NRPS-like<br>0.4166666666666666<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1795.6,1316.4,0.30
222178,"(1664.9, 1552.2)",222178<br>Polyketide<br>0.75<br>T1PKS<br>0.25<br>0.0<br>1<br>Saccharopolyspora<br>1.0,BiG-FAM model,1664.9,1552.2,0.30
GrpE,"(1335.2, 1350.2)",GrpE<br>Core<br>Unclassified<br>PF01025.15: GrpE,ARTS model,1335.2,1350.2,0.30
TIGR00110,"(1314.7, 1216.8)",TIGR00110<br>Core<br>Amino acid biosynthesis<br>ilvD: dihydroxy-acid dehydratase,ARTS model,1314.7,1216.8,0.30
TIGR02506,"(1325.8, 1372.0)","TIGR02506<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>NrdE_NrdA: ribonucleoside-diphosphate reductase, alpha subunit",ARTS model,1325.8,1372.0,0.30
TIGR03954,"(1397.2, 1368.1)",TIGR03954<br>Core<br>Unknown function<br>integ_memb_HG: integral membrane protein,ARTS model,1397.2,1368.1,0.30
TIGR01228,"(633.1, 1821.7)",TIGR01228<br>Core<br>Energy metabolism<br>hutU: urocanate hydratase,ARTS model,633.1,1821.7,0.30
TIGR02753,"(722.71, 1735.7)","TIGR02753<br>Core<br>Unclassified<br>sodN: superoxide dismutase, Ni",ARTS model,722.71,1735.7,0.30
TIGR03997,"(2172.4, 1931.8)",TIGR03997<br>Core<br>Unclassified<br>mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,ARTS model,2172.4,1931.8,0.30
PF01039.17,"(1736.5, 1459.6)",PF01039.17<br>ResModel<br>ResModel<br>Carboxyl_trans: Carboxyl transferase domain,ARTS model,1736.5,1459.6,0.30
TIGR03534,"(2947.0, 2589.4)","TIGR03534<br>Core<br>Protein fate<br>RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific",ARTS model,2947.0,2589.4,0.30
RF0155,"(2951.9, 2559.6)",RF0155<br>ResModel<br>ResModel<br>vanS: VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071],ARTS model,2951.9,2559.6,0.30
RF0158,"(2958.3, 2505.6)",RF0158<br>ResModel<br>ResModel<br>vanX: VanX: glycopeptide resistance gene [ARO:3000011],ARTS model,2958.3,2505.6,0.30
RF0053,"(1273.5, 1953.4)",RF0053<br>ResModel<br>ResModel<br>ClassA: Class A beta-lactamase [ARO:3000078],ARTS model,1273.5,1953.4,0.30
TIGR02159,"(2581.4, 1737.8)","TIGR02159<br>Core<br>Energy metabolism<br>PA_CoA_Oxy4: phenylacetate-CoA oxygenase, PaaJ subunit",ARTS model,2581.4,1737.8,0.30
TIGR02158,"(2606.8, 1733.2)","TIGR02158<br>Core<br>Energy metabolism<br>PA_CoA_Oxy3: phenylacetate-CoA oxygenase, PaaI subunit",ARTS model,2606.8,1733.2,0.30
TIGR02157,"(2590.3, 1741.4)","TIGR02157<br>Core<br>Energy metabolism<br>PA_CoA_Oxy2: phenylacetate-CoA oxygenase, PaaH subunit",ARTS model,2590.3,1741.4,0.30
TIGR02156,"(2598.4, 1736.3)","TIGR02156<br>Core<br>Energy metabolism<br>PA_CoA_Oxy1: phenylacetate-CoA oxygenase, PaaG subunit",ARTS model,2598.4,1736.3,0.30
TIGR00109,"(2644.1, 1198.2)","TIGR00109<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>hemH: ferrochelatase",ARTS model,2644.1,1198.2,0.30
RF0007,"(1843.1, 1323.5)",RF0007<br>ResModel<br>ResModel<br>ABC_efflux: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001],ARTS model,1843.1,1323.5,0.30
TIGR03451,"(1693.1, 2558.2)",TIGR03451<br>Core<br>Cellular processes<br>mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase,ARTS model,1693.1,2558.2,0.30
TIGR01980,"(880.44, 1519.1)","TIGR01980<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufB: FeS assembly protein SufB",ARTS model,880.44,1519.1,0.30
TIGR01981,"(885.56, 1507.2)","TIGR01981<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>sufD: FeS assembly protein SufD",ARTS model,885.56,1507.2,0.30
TIGR01994,"(1016.0, 1565.2)","TIGR01994<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>SUF_scaf_2: SUF system FeS assembly protein, NifU family",ARTS model,1016.0,1565.2,0.30
TIGR00442,"(2016.9, 2753.0)",TIGR00442<br>Core<br>Protein synthesis<br>hisS: histidine--tRNA ligase,ARTS model,2016.9,2753.0,0.30
TIGR00459,"(1977.5, 2729.4)",TIGR00459<br>Core<br>Protein synthesis<br>aspS_bact: aspartate--tRNA ligase,ARTS model,1977.5,2729.4,0.30
PF00364.17,"(1566.2, 1468.1)",PF00364.17<br>ResModel<br>ResModel<br>Biotin_lipoyl: Biotin-requiring enzyme,ARTS model,1566.2,1468.1,0.30
RF0124,"(1728.9, 1521.5)",RF0124<br>ResModel<br>ResModel<br>SubclassB2: Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570],ARTS model,1728.9,1521.5,0.30
PF00183.13,"(1749.6, 1269.9)",PF00183.13<br>ResModel<br>ResModel<br>HSP90: Hsp90 protein,ARTS model,1749.6,1269.9,0.30
TIGR01808,"(2702.6, 1822.2)",TIGR01808<br>Core<br>Amino acid biosynthesis<br>CM_M_hiGC-arch: chorismate mutase,ARTS model,2702.6,1822.2,0.30
TIGR01073,"(2518.2, 1871.9)",TIGR01073<br>Core<br>DNA metabolism<br>pcrA: ATP-dependent DNA helicase PcrA,ARTS model,2518.2,1871.9,0.30
TIGR00355,"(2633.3, 1881.5)","TIGR00355<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purH: phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase",ARTS model,2633.3,1881.5,0.30
TIGR00186,"(2438.6, 540.0)","TIGR00186<br>Core<br>Protein synthesis<br>rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3",ARTS model,2438.6,540.0,0.30
TIGR00084,"(2053.1, 2626.8)",TIGR00084<br>Core<br>DNA metabolism<br>ruvA: Holliday junction DNA helicase RuvA,ARTS model,2053.1,2626.8,0.30
TIGR00228,"(2087.8, 2631.1)",TIGR00228<br>Core<br>DNA metabolism<br>ruvC: crossover junction endodeoxyribonuclease RuvC,ARTS model,2087.8,2631.1,0.30
TIGR00635,"(2094.7, 2686.4)",TIGR00635<br>Core<br>DNA metabolism<br>ruvB: Holliday junction DNA helicase RuvB,ARTS model,2094.7,2686.4,0.30
TIGR00057,"(1135.6, 1480.0)","TIGR00057<br>Core<br>Protein synthesis<br>TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family",ARTS model,1135.6,1480.0,0.30
TIGR01063,"(1452.9, 1531.2)","TIGR01063<br>Core<br>DNA metabolism<br>gyrA: DNA gyrase, A subunit",ARTS model,1452.9,1531.2,0.30
PF00521.15,"(1480.0, 1570.6)","PF00521.15<br>ResModel<br>ResModel<br>DNA_topoisoIV: DNA gyrase/topoisomerase IV, subunit A",ARTS model,1480.0,1570.6,0.30
PF03255.9,"(1606.5, 1529.4)",PF03255.9<br>ResModel<br>ResModel<br>ACCA: Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit,ARTS model,1606.5,1529.4,0.30
RF0067,"(916.84, 684.92)",RF0067<br>ResModel<br>ResModel<br>Erm23S_rRNA_methyltrans: Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560],ARTS model,916.84,684.92,0.30
TIGR03356,"(2062.7, 1603.7)",TIGR03356<br>Core<br>Unclassified<br>BGL: beta-galactosidase,ARTS model,2062.7,1603.7,0.30
TIGR01430,"(1189.4, 1623.8)",TIGR01430<br>Core<br>Unclassified<br>aden_deam: adenosine deaminase,ARTS model,1189.4,1623.8,0.30
TIGR01915,"(1497.8, 2139.9)",TIGR01915<br>Core<br>Energy metabolism<br>npdG: NADPH-dependent F420 reductase,ARTS model,1497.8,2139.9,0.30
RF0054,"(1841.9, 1676.4)",RF0054<br>ResModel<br>ResModel<br>ClassB: Class B beta-lactamase [ARO:3000004],ARTS model,1841.9,1676.4,0.30
PF00185.19,"(1259.0, 1807.6)","PF00185.19<br>ResModel<br>ResModel<br>OTCace: Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain",ARTS model,1259.0,1807.6,0.30
TIGR00630,"(536.42, 2541.0)",TIGR00630<br>Core<br>DNA metabolism<br>uvra: excinuclease ABC subunit A,ARTS model,536.42,2541.0,0.30
TIGR01131,"(549.22, 2620.9)","TIGR01131<br>Core<br>Energy metabolism<br>ATP_synt_6_or_A: ATP synthase F0, A subunit",ARTS model,549.22,2620.9,0.30
TIGR00018,"(1536.2, 1518.0)","TIGR00018<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>panC: pantoate--beta-alanine ligase",ARTS model,1536.2,1518.0,0.30
TIGR00715,"(3103.0, 2251.0)","TIGR00715<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>precor6x_red: precorrin-6x reductase",ARTS model,3103.0,2251.0,0.30
TIGR00409,"(3140.2, 2292.8)",TIGR00409<br>Core<br>Protein synthesis<br>proS_fam_II: proline--tRNA ligase,ARTS model,3140.2,2292.8,0.30
TIGR01953,"(3045.8, 2383.8)",TIGR01953<br>Core<br>Transcription<br>NusA: transcription termination factor NusA,ARTS model,3045.8,2383.8,0.30
TIGR00487,"(3012.5, 2256.0)",TIGR00487<br>Core<br>Protein synthesis<br>IF-2: translation initiation factor IF-2,ARTS model,3012.5,2256.0,0.30
TIGR00379,"(3140.7, 2343.7)","TIGR00379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>cobB: cobyrinic acid a,c-diamide synthase",ARTS model,3140.7,2343.7,0.30
TIGR01059,"(1442.7, 1513.8)","TIGR01059<br>Core<br>DNA metabolism<br>gyrB: DNA gyrase, B subunit",ARTS model,1442.7,1513.8,0.30
PF00204.20,"(1506.7, 1599.0)",PF00204.20<br>ResModel<br>ResModel<br>DNA_gyraseB: DNA gyrase B,ARTS model,1506.7,1599.0,0.30
TIGR00077,"(2114.9, 1014.8)",TIGR00077<br>Core<br>Protein fate<br>lspA: signal peptidase II,ARTS model,2114.9,1014.8,0.30
TIGR00392,"(2168.1, 1056.9)",TIGR00392<br>Core<br>Protein synthesis<br>ileS: isoleucine--tRNA ligase,ARTS model,2168.1,1056.9,0.30
TIGR01356,"(1400.6, 2567.0)",TIGR01356<br>Core<br>Amino acid biosynthesis<br>aroA: 3-phosphoshikimate 1-carboxyvinyltransferase,ARTS model,1400.6,2567.0,0.30
TIGR00730,"(2509.7, 1104.6)",TIGR00730<br>Core<br>Hypothetical proteins<br>TIGR00730: TIGR00730 family protein,ARTS model,2509.7,1104.6,0.30
TIGR00494,"(1459.5, 1231.8)",TIGR00494<br>Core<br>Unknown function<br>crcB: protein CrcB,ARTS model,1459.5,1231.8,0.30
PF13599.1,"(2558.5, 1884.6)",PF13599.1<br>ResModel<br>ResModel<br>Pentapeptide_4: Pentapeptide repeats (9 copies),ARTS model,2558.5,1884.6,0.30
TIGR00724,"(1713.3, 1493.7)",TIGR00724<br>Core<br>Unknown function<br>urea_amlyse_rel: biotin-dependent carboxylase uncharacterized domain,ARTS model,1713.3,1493.7,0.30
Ribosomal_S14,"(1464.1, 1101.4)",Ribosomal_S14<br>Core<br>Unclassified<br>PF00253.17: Ribosomal protein S14p/S29e,ARTS model,1464.1,1101.4,0.30
TIGR00220,"(1513.6, 1080.4)",TIGR00220<br>Core<br>Cellular processes<br>mscL: large conductance mechanosensitive channel protein,ARTS model,1513.6,1080.4,0.30
TIGR02727,"(1545.9, 1089.2)",TIGR02727<br>Core<br>Central intermediary metabolism<br>MTHFS_bact: 5-formyltetrahydrofolate cyclo-ligase,ARTS model,1545.9,1089.2,0.30
TIGR00209,"(1479.6, 1085.8)",TIGR00209<br>Core<br>Energy metabolism<br>galT_1: galactose-1-phosphate uridylyltransferase,ARTS model,1479.6,1085.8,0.30
TIGR00009,"(1550.3, 1257.3)",TIGR00009<br>Core<br>Protein synthesis<br>L28: ribosomal protein bL28,ARTS model,1550.3,1257.3,0.30
TIGR00105,"(1497.9, 1102.3)",TIGR00105<br>Core<br>Protein synthesis<br>L31: ribosomal protein bL31,ARTS model,1497.9,1102.3,0.30
TIGR00165,"(1526.6, 1103.5)",TIGR00165<br>Core<br>Protein synthesis<br>S18: ribosomal protein bS18,ARTS model,1526.6,1103.5,0.30
TIGR01023,"(1554.7, 1107.3)",TIGR01023<br>Core<br>Protein synthesis<br>rpmG_bact: ribosomal protein bL33,ARTS model,1554.7,1107.3,0.30
TIGR01031,"(1536.7, 1262.7)",TIGR01031<br>Core<br>Protein synthesis<br>rpmF_bact: ribosomal protein bL32,ARTS model,1536.7,1262.7,0.30
TIGR00177,"(1446.3, 1108.8)",TIGR00177<br>Core<br>Unclassified<br>molyb_syn: molybdenum cofactor synthesis domain,ARTS model,1446.3,1108.8,0.30
TIGR00042,"(2396.3, 2525.4)","TIGR00042<br>Core<br>DNA metabolism<br>TIGR00042: non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family",ARTS model,2396.3,2525.4,0.30
TIGR01966,"(2436.3, 2498.7)",TIGR01966<br>Core<br>Transcription<br>RNasePH: ribonuclease PH,ARTS model,2436.3,2498.7,0.30
TIGR00674,"(1353.9, 1660.5)",TIGR00674<br>Core<br>Amino acid biosynthesis<br>dapA: 4-hydroxy-tetrahydrodipicolinate synthase,ARTS model,1353.9,1660.5,0.30
RF0105,"(1419.0, 1841.6)",RF0105<br>ResModel<br>ResModel<br>MoxA: MoxA beta-lactamase (class a) [ARO:3001215],ARTS model,1419.0,1841.6,0.30
TIGR03921,"(1639.5, 1656.0)",TIGR03921<br>Core<br>Protein fate<br>T7SS_mycosin: type VII secretion-associated serine protease mycosin,ARTS model,1639.5,1656.0,0.30
SHMT,"(562.0, 1001.0)",SHMT<br>Core<br>Unclassified<br>PF00464.15: Serine hydroxymethyltransferase,ARTS model,562.0,1001.0,0.30
TIGR00069,"(1817.8, 1348.7)",TIGR00069<br>Core<br>Amino acid biosynthesis<br>hisD: histidinol dehydrogenase,ARTS model,1817.8,1348.7,0.30
TIGR00262,"(1892.0, 1458.0)","TIGR00262<br>Core<br>Amino acid biosynthesis<br>trpA: tryptophan synthase, alpha subunit",ARTS model,1892.0,1458.0,0.30
TIGR01379,"(1524.8, 1341.3)","TIGR01379<br>Core<br>Biosynthesis of cofactors, prosthetic groups, and carriers<br>thiL: thiamine-phosphate kinase",ARTS model,1524.8,1341.3,0.30
TIGR00577,"(1562.0, 1308.2)",TIGR00577<br>Core<br>DNA metabolism<br>fpg: DNA-formamidopyrimidine glycosylase,ARTS model,1562.0,1308.2,0.30
TIGR00643,"(1596.4, 1296.3)",TIGR00643<br>Core<br>DNA metabolism<br>recG: ATP-dependent DNA helicase RecG,ARTS model,1596.4,1296.3,0.30
TIGR02191,"(1580.4, 1299.6)",TIGR02191<br>Core<br>Transcription<br>RNaseIII: ribonuclease III,ARTS model,1580.4,1299.6,0.30
TIGR01235,"(1542.7, 1319.0)",TIGR01235<br>Core<br>Energy metabolism<br>pyruv_carbox: pyruvate carboxylase,ARTS model,1542.7,1319.0,0.30
TIGR01161,"(2054.7, 1348.0)","TIGR01161<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit",ARTS model,2054.7,1348.0,0.30
TIGR01162,"(2024.6, 1319.9)","TIGR01162<br>Core<br>Purines, pyrimidines, nucleosides, and nucleotides<br>purE: phosphoribosylaminoimidazole carboxylase, catalytic subunit",ARTS model,2024.6,1319.9,0.30
TIGR03089,"(2038.6, 1338.7)",TIGR03089<br>Core<br>Unclassified<br>TIGR03089: TIGR03089 family protein,ARTS model,2038.6,1338.7,0.30
TIGR01163,"(1821.6, 2231.0)",TIGR01163<br>Core<br>Energy metabolism<br>rpe: ribulose-phosphate 3-epimerase,ARTS model,1821.6,2231.0,0.30
TIGR00273,"(385.56, 2219.0)",TIGR00273<br>Core<br>Energy metabolism<br>TIGR00273: iron-sulfur cluster-binding protein,ARTS model,385.56,2219.0,0.30
